Summons Number,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4813211951,NY,PAS,11/21/22,36,SUBN,ME/BE,V,0,,0,0,0,,,0251P,,QN,,0,1180,B,T,,,,BK,,2017,,0,,,
9024131017,NY,MED,12/10/22,38,CONV,AUDI,T,20231126,109,109,109,347619,T401,H,0446P,,Q,I,0,408,H1,, YYYYYY,0700A,1000P,GY,,2014,469232,0,,,
9051260003,NY,PAS,4/24/23,75,4DSD,ME/BE,T,20230919,113,113,113,341166,T402,L,0704A,,Q,F,0,408,J5,,YYYYYYY,,,BK,,2007,,0,,,
4790119257,NY,COM,8/5/22,36,VAN,RAM,V,0,,0,0,0,,,0633A,,QN,,0,1180,B,T,,,,GY,,2016,,0,,,
4799767616,NY,PAS,9/13/22,36,4DSD,ACURA,V,0,,0,0,0,,,1215A,,QN,,0,1180,B,T,,,,BL,,2016,,0,,,
9057652754,NY,COM,6/13/23,14,REFG,HIN,T,20240228,14,14,14,363132,T106,N,0201P,,NY,O,0,408,C,, YYYYYY,0700A,0700P,WH,,2017,,0,,,
4834184018,PA,PAS,4/3/23,36,,DODGE,V,0,,0,0,0,,,1146A,,BX,,0,1180,B,T,,,,,,0,,0,,,
4810016250,NY,PAS,11/5/22,36,SUBN,LINCO,V,0,,0,0,0,,,1122A,,QN,,0,1180,B,T,,,,BL,,2021,,0,,,
4820017100,NY,PAS,12/30/22,36,SUBN,ACURA,V,0,,0,0,0,,,1111A,,ST,,0,1180,B,T,,,,WH,,2020,,0,,,
5129236105,NY,PAS,7/29/23,7,SUBN,TOYOT,V,0,,0,0,0,,,1004P,,BK,,0,1111,D,T,,,,WH,,2022,,0,,,
8813369347,NY,PAS,7/7/22,72,4DSD,TOYOT,T,20230914,46,46,46,371238,T201,E,1018A,,BX,F,0,408,J7,,YYYYYYY,,,TN,,2002,,0,,,
1490864441,NY,PAS,1/29/23,40,SUBN,JEEP,P,20231016,81,81,81,951595,81,0,0753A,,K,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2015,-,0,,,
8969917275,CT,PAS,5/9/23,74,4DSD,CHEVR,T,88888888,46,46,46,338611,T720,C,0616A,,BX,F,0,408,J2,,YYYYYYY,,,BROWN,,0,,0,,,
9033818929,NY,PAS,2/11/23,40,4DSD,FORD,T,20231007,110,110,110,357738,T401,L,0657A,,Q,I,0,408,E2,,YYYYYYY,,,WH,,2017,,6,,,
4800413357,NJ,PAS,9/15/22,36,CP,DODGE,V,0,,0,0,0,,,1239P,,MN,,0,1180,B,T,,,,,,2013,,0,,,
9030699371,NY,PAS,2/13/23,71,4DSD,ACURA,T,20230924,113,113,113,353083,T402,L,0739A,,Q,O,0,408,J6,,YYYYYYY,,,BK,,2016,,0,,,
4829595838,NY,PAS,3/4/23,36,4DSD,INFIN,V,0,,0,0,0,,,1006A,,MN,,0,1180,B,T,,,,BK,,2012,,0,,,
9005545501,NY,PAS,8/21/22,71,SUBN,VOLKS,T,20230408,17,17,17,368908,T102,M,0753A,,NY,F,0,408,J6,,YYYYYYY,,,BK,,2022,,0,,,
9025450131,NY,PAS,1/3/23,38,4DSD,NISSA,T,20240502,7,7,7,363147,T102,L,0759P,,NY,F,0,408,H1,, YYYYYY,0900A,1200A,GY,,2020,101077,0,,,
9063207645,NY,PAS,7/11/23,38,4DSD,ACURA,T,20250516,112,112,112,363566,T402,F,0754P,,Q,F,0,408,H1,, YYYYYY,0900A,1000P,BL,,2010,400997,0,,,
8811339388,NY,PAS,10/27/22,73,SUBN,NS,T,88888888,108,108,108,364840,T401,B,0214P,,Q,I,0,408,J4,,YYYYYYY,,,GREY,,2020,,0,,,
2006460171,NY,COM,1/11/23,17,VAN,FORD,S,20240531,5,5,0,612357,MAPO,,1120A,0,NY,F,0,408,c4,,YYYYY,0700A,0700P,WH,,2015,,0,,,
1487941456,NJ,PAS,8/7/22,46,SUBN,ROVER,P,0,32,32,32,947520,32,0,0417P,1619P,,F,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2020,-,0,,,
9054400626,AZ,PAS,5/15/23,14,PICK,GMC,T,88888888,18,18,18,363124,T106,M,1133A,,NY,O,0,408,C,,YYYYYYY,,,WHITE,,0,,0,,,
4822405175,NY,PAS,1/14/23,36,SUBN,HONDA,V,0,,0,0,0,,,0754A,,QN,,0,1180,B,T,,,,DKPR,,2016,,0,,,
8995259607,NY,SRF,7/6/22,71,4DSD,VOLKS,T,20230630,13,13,13,371765,T102,N,0951A,,NY,F,0,408,J6,,YYYYYYY,,,WH,,2017,,0,,,
9050604950,NY,COM,5/30/23,20,VAN,FORD,T,20250430,19,19,19,367972,T103,J,1041A,,NY,I,0,408,D,, YYYYY,0700A,0400P,BL,,2023,,0,,,
8903979230,NY,PAS,10/29/22,38,SUBN,TOYOT,T,20230606,23,23,23,373147,T103,S,0142P,,NY,F,0,408,H1,, YYYYYY,0830A,0700P,GY,,2006,113775,0,,,
8968968536,FL,PAS,1/7/23,40,4DSD,HONDA,T,20238888,49,49,49,373126,T201,F,0411P,,BX,F,0,408,E2,,YYYYYYY,,,GREY,,0,,2,,,
4856252355,PA,PAS,8/7/23,36,SW,HONDA,V,0,,0,0,0,,,0804A,,BX,,0,1180,B,T,,,,,,2006,,0,,,
4855723381,NY,PAS,8/3/23,36,PICK,CHEVR,V,0,,0,0,0,,,1204P,,QN,,0,1180,B,T,,,,GY,,2022,,0,,,
4800250973,NY,PAS,9/15/22,36,4DSD,BMW,V,0,,0,0,0,,,0452A,,MN,,0,1180,B,T,,,,GY,,2014,,0,,,
4823913024,NY,PAS,1/22/23,36,SUBN,SUBAR,V,0,,0,0,0,,,0405P,,QN,,0,1180,B,T,,,,BK,,2023,,0,,,
4857090016,NY,SPO,8/6/23,36,SUBN,HONDA,V,0,,0,0,0,,,0138P,,BK,,0,1180,B,T,,,,BL,,2022,,0,,,
4825166295,NY,PAS,2/1/23,36,SUBN,JEEP,V,0,,0,0,0,,,1206A,,QN,,0,1180,B,T,,,,WH,,2017,,0,,,
4791936840,NY,PAS,8/12/22,36,SUBN,TOYOT,V,0,,0,0,0,,,1154A,,QN,,0,1180,B,T,,,,GY,,2015,,0,,,
9029201976,PA,PAS,1/25/23,37,SUBN,JEEP,T,88888888,46,46,46,365814,T201,D,1025A,1018A,BX,F,20230125,408,H1,, YYYYYY,0830A,0700P,GREY,,0,207266,0,,,
8782749980,NY,COM,10/31/22,38,VAN,FORD,T,20230531,114,114,114,357112,T401,G,0253P,,Q,F,0,408,H1,, YYYYYY,0800A,0700P,WH,,2019,422230,0,,,
4834708299,NY,PAS,4/6/23,36,SUBN,JEEP,V,0,,0,0,0,,,0556A,,BK,,0,1180,B,T,,,,BK,,2021,,0,,,
4817417778,NY,PAS,12/16/22,36,SUBN,ACURA,V,0,,0,0,0,,,1225A,,BX,,0,1180,B,T,,,,BK,,2009,,0,,,
4027543579,NY,OMT,11/25/22,5,SUBN,TOYOT,V,0,,0,0,0,,,0218P,,QN,,0,1111,C,T,,,,BK,,2016,,0,,,
4855841511,NY,PAS,8/4/23,36,SUBN,SUBAR,V,0,,0,0,0,,,1141A,,ST,,0,1180,B,T,,,,GL,,2015,,0,,,
8964548590,NY,PAS,10/25/22,70,SUBN,DODGE,T,88888888,52,52,52,373118,T201,P,1206P,,BX,F,0,408,J3,,YYYYYYY,,,SILVE,,0,,0,,,
4813369017,NY,OMT,11/21/22,36,4DSD,TOYOT,V,0,,0,0,0,,,1136P,,BK,,0,1180,B,T,,,,BK,,2015,,0,,,
8988722887,NY,PAS,5/2/23,70,SUBN,SUBAR,T,20230415,77,77,77,351263,T301,X,0741A,,K,F,0,408,J3,,YYYYYYY,,,GY,,2007,,0,,,
9042719278,NY,PAS,3/31/23,20,SUBN,JEEP,T,20250221,114,114,114,370799,T401,I,0729A,,Q,F,0,408,D,, YYYYY,0700A,0700P,WH,,2019,,0,,,
4837605138,NY,PAS,4/20/23,36,4DSD,BMW,V,0,,0,0,0,,,1045A,,QN,,0,1180,B,T,,,,BL,,2020,,0,,,
4839847551,CT,PAS,5/8/23,36,SD,BMW,V,0,,0,0,0,,,0532P,,QN,,0,1180,B,T,,,,,,2014,,0,,,
4850875970,NY,PAS,7/11/23,36,SUBN,GMC,V,0,,0,0,0,,,0656A,,BK,,0,1180,B,T,,,,BK,,2003,,0,,,
9045520321,NY,COM,4/6/23,13,DELV,FRUEH,T,20230731,18,18,18,345536,MTTF,B,0701A,,NY,O,0,408,C1,,YYYYYYY,,,WH,,2020,,0,,,
8500940530,NY,PAS,10/8/22,20,SUBN,TOYOT,T,20230210,120,120,120,351310,T303,A,0915A,,R,F,0,408,D,,YYYYYYY,,,WH,,0,,0,,,
9077102917,NY,PAS,8/28/23,14,4DSD,HONDA,T,20250817,60,60,60,332107,T302,L,1255P,,K,I,0,408,C,,YYYYYYY,,,BK,,2012,,0,,,
4028124815,NY,COM,1/4/23,5,VAN,FORD,V,0,,0,0,0,,,1034A,,MN,,0,1111,C,T,,,,WH,,2015,,0,,,
4853349741,NY,PAS,7/23/23,36,SUBN,VOLVO,V,0,,0,0,0,,,1052A,,BX,,0,1180,B,T,,,,WH,,2021,,0,,,
9056410878,NY,PAS,5/30/23,21,4DSD,TOYOT,T,20240624,81,81,81,369631,T301,H,1215P,,K,F,0,408,D1,,  Y  Y,1200A,0130P,GY,,2009,,0,,,
9038669677,NY,OMT,3/21/23,75,4DSD,TOYOT,T,20240228,41,41,41,366528,T201,Y,0312P,,BX,F,0,408,J5,,YYYYYYY,,,BK,,2012,,0,,,
4841191367,NY,PAS,5/14/23,36,SUBN,HONDA,V,0,,0,0,0,,,0727P,,BX,,0,1180,B,T,,,,GY,,2021,,0,,,
9045596520,PA,PAS,4/12/23,46,VAN,FORD,T,88888888,43,43,43,365865,T201,W,1123A,,BX,F,0,408,F1,,YYYYYYY,,,WHITE,,0,,0,,,
4806245719,NJ,PAS,10/14/22,36,SD,HONDA,V,0,,0,0,0,,,0530P,,MN,,0,1180,B,T,,,,,,2020,,0,,,
4025448804,NY,PAS,7/26/22,5,SUBN,CHRYS,V,0,,0,0,0,,,0850P,,MN,,0,1111,C,T,,,,GY,,2006,,0,,,
9063211314,NY,PAS,6/26/23,71,4DSD,ACURA,T,20241113,105,105,105,376227,T402,R,0552P,,Q,O,0,408,J6,,YYYYYYY,,,WH,,2004,,0,,,
8915631560,NY,COM,7/25/22,38,VAN,FORD,T,20230228,13,13,13,373677,T102,D,0929A,,NY,F,0,408,H1,, YYYYYY,0830A,0700P,WH,,2018,106475,0,,,
4024560074,NY,PAS,6/11/22,5,SUBN,HONDA,V,0,,0,0,0,,,0327P,,MN,,0,1111,C,T,,,,GY,,2007,,0,,,
4787514908,NY,PAS,7/19/22,36,SUBN,LEXUS,V,0,,0,0,0,,,0616A,,BX,,0,1180,B,T,,,,BL,,2022,,0,,,
9067612029,NY,PAS,7/29/23,38,SUBN,ME/BE,T,20231221,109,109,109,358212,T401,R,0237P,,Q,I,0,408,H1,, YYYYYY,0700A,1000P,BLACK,,2015,469232,0,,,
8852745415,NJ,PAS,11/14/22,21,4DSD,KIA,T,88888888,52,52,52,367967,T201,M,1006A,,BX,F,0,408,D1,, Y  Y,0930A,1100A,GREY,,0,,0,,,
4832112193,NY,PAS,3/17/23,36,SUBN,BMW,V,0,,0,0,0,,,0140P,,BK,,0,1180,B,T,,,,BL,,2022,,0,,,
8934048384,NY,PAS,7/16/22,71,4DSD,HYUND,T,20220818,62,62,62,370827,T302,V,1046A,,K,O,0,408,J6,,YYYYYYY,,,GY,,2017,,0,,,
9074402719,AL,PAS,8/24/23,21,4DSD,ME/BE,T,88888888,101,101,101,350438,T402,N,0949A,,Q,O,0,408,D1,,    Y,0900A,1100A,GREY,,0,,0,,,
9067123122,NY,PAS,7/31/23,37,SUBN,AUDI,T,20250831,115,115,115,357800,T401,G,0131P,0121P,Q,F,0,408,H1,, YYYYYY,1000A,0700P,BL,,2018,468562,0,,,
9013816502,NY,PAS,10/22/22,53,SUBN,ACURA,T,20240220,34,34,34,357736,T103,A,0709A,,NY,F,0,408,F6,,YYYYYYY,,,BK,,2004,,0,,,
2012190315,NJ,PAS,5/26/23,40,4DSD,ME/BE,S,0,68,68,0,670275,KS11,,0746A,0,Kings,F,0,408,e2,,,,,WH,,0,,0,,,
4028707973,NY,OMT,2/3/23,5,4DSD,HYUND,V,0,,0,0,0,,,0817P,,MN,,0,1111,C,T,,,,BK,,2013,,0,,,
9069640971,FL,PAS,7/31/23,14,SUBN,VOLVO,T,20250788,19,19,19,351919,T103,K,1105A,,NY,F,0,408,C,,YYYYYYY,,,BLACK,,0,,0,,,
4820268650,NY,PAS,12/31/22,36,SUBN,VOLVO,V,0,,0,0,0,,,0511P,,QN,,0,1180,B,T,,,,WH,,2019,,0,,,
8979931918,NY,PAS,8/8/22,71,4DSD,BMW,T,20230302,60,60,60,370324,T302,J,0332P,,K,F,0,408,J6,,YYYYYYY,,,GY,,2021,,0,,,
9026116160,NY,PAS,1/10/23,71,SUBN,JEEP,T,20240306,120,120,120,348538,T303,A,0940A,,R,O,0,408,J6,,YYYYYYY,,,WH,,2021,,0,,,
4030832404,NY,OMT,6/18/23,5,SUBN,TOYOT,V,0,,0,0,0,,,0758A,,MN,,0,1111,C,T,,,,BK,,2017,,0,,,
5124452353,NY,PAS,11/14/22,7,SUBN,TOYOT,V,0,,0,0,0,,,0400P,,QN,,0,1111,D,T,,,,BK,,2014,,0,,,
8757269531,NY,PAS,5/10/23,16,SUBN,KIA,T,20250312,115,115,115,354098,T740,A,1144A,,Q,F,0,408,K2,, YYYYYY,0800A,0700P,GY,,2020,,0,,,
9011184397,NY,OMT,10/7/22,31,SUBN,CHEVR,T,20230630,9,9,9,362193,T102,R,1254P,,NY,O,0,408,L3,, YYYYYY,0900A,0100P,BL,,2022,,0,,,
4834004491,NY,PAS,3/26/23,36,4DSD,BMW,V,0,,0,0,0,,,0117A,,BX,,0,1180,B,T,,,,BK,,2015,,0,,,
8818089535,NY,PAS,7/19/22,21,2DSD,FORD,T,20240302,28,28,28,362521,T103,BB,0856A,,NY,O,0,408,D1,,  Y  Y,0830A,1000A,RD,,0,,0,,,
9050283305,IN,PAS,5/5/23,21,4DSD,BMW,T,88888888,79,79,79,357351,T301,A,1110A,,K,O,0,408,D1,,  Y  Y,1100A,1230A,BLACK,,0,,0,,,
4830734164,NY,PAS,3/7/23,36,SUBN,TOYOT,V,0,,0,0,0,,,1242P,,QN,,0,1180,B,T,,,,GR,,2020,,0,,,
2012922314,NY,PAS,7/14/23,21,4DSD,NISSA,S,20240602,66,66,0,668022,KS12,,0950A,0,Kings,F,0,408,d1,,    Y,0930A,1100A,BK,,2011,,0,,,
9035268787,NY,SRF,2/26/23,20,SUBN,ACURA,T,20250118,110,110,110,365905,T401,R,1105A,,Q,I,0,408,D,,YYYYYYY,,,BK,,2019,,0,,,
9052306450,NY,PAS,5/4/23,38,SUBN,AUDI,T,20241125,44,44,44,371757,T201,L,0333P,,BX,O,0,408,H1,, YYYYYY,0830A,0700P,BL,,2017,223539,0,,,
4834675178,NY,PAS,4/3/23,36,SUBN,NISSA,V,0,,0,0,0,,,0635P,,BX,,0,1180,B,T,,,,GY,,2021,,0,,,
9018545399,NY,PAS,11/12/22,19,SUBN,AUDI,T,20221203,26,26,26,372225,T103,L,1213P,,NY,F,0,408,C3,,YYYYYYY,,,GY,,2021,,0,,,
4815767488,AZ,PAS,12/1/22,36,Truc,Gener,V,0,,0,0,0,,,0158P,,QN,,0,1180,B,T,,,,,,2014,,0,,,
8885045431,NY,PAS,1/4/23,19,4DSD,BMW,T,20230317,111,111,111,345451,T401,H,0101P,,Q,F,0,408,C3,,YYYYYYY,,,GY,,2022,,0,,,
4858305053,NY,PAS,8/20/23,36,4DSD,NISSA,V,0,,0,0,0,,,0420A,,QN,,0,1180,B,T,,,,WH,,2012,,0,,,
9066724298,NY,PAS,8/17/23,31,4DSD,TOYOT,T,20240323,17,17,17,377489,MTTF,G,0415P,,NY,O,0,408,L3,, YYYYY,0700A,0600P,GY,,2004,,0,,,
8929934730,NY,PAS,7/22/22,14,SUBN,DODGE,T,20230306,120,120,120,353427,T303,F,0901A,,R,F,0,408,C,,YYYYYYY,,,BK,,2021,,0,,,
9006674151,NY,COM,10/14/22,69,VAN,CHEVR,T,20230930,14,14,14,347594,T106,M,0931A,,NY,F,0,408,H1,, YYYYY,0700A,0600P,BK,,2019,104400,0,,,
2009853660,NY,PAS,1/24/23,21,SUBN,TOYOT,S,0,104,104,0,612355,QW05,,0815A,0,Qns,F,0,408,d1,,,0800A,0830A,GY,,0,,0,,,
4790600312,NY,PAS,8/7/22,36,4DSD,ME/BE,V,0,,0,0,0,,,0904A,,BK,,0,1180,B,T,,,,WH,,2015,,0,,,
4788709302,NY,PAS,7/26/22,36,4DSD,FORD,V,0,,0,0,0,,,0356P,,BX,,0,1180,B,T,,,,GY,,2015,,0,,,
9017224083,NY,PAS,11/23/22,70,4DSD,NISSA,T,20221116,76,76,76,362553,T302,Q,1204P,,K,F,0,408,J3,,YYYYYYY,,,BK,,2019,,0,,,
4826205776,NJ,PAS,2/7/23,36,UT,SUBAR,V,0,,0,0,0,,,0956P,,BK,,0,1180,B,T,,,,,,2021,,0,,,
4798565076,NY,PAS,9/5/22,36,SUBN,DODGE,V,0,,0,0,0,,,0615A,,QN,,0,1180,B,T,,,,BK,,2021,,0,,,
5601569009,NJ,PAS,11/1/22,12,CG,FORD,V,0,,0,0,0,,,0942A,,MN,,0,1111,C,T,,,,,,2017,,0,,,
5602194095,NY,COM,4/7/23,12,VAN,FORD,V,0,,0,0,0,,,0231P,,MN,,0,1111,C,T,,,,WH,,2019,,0,,,
9018110012,ID,PAS,11/9/22,66,TRLR,NS,T,20228888,105,105,105,370288,T402,R,0500P,,Q,I,0,408,K4,,YYYYYYY,,,OTHER,,0,,0,,,
8992089879,NY,PAS,7/7/22,21,SUBN,SUBAR,T,20231225,79,79,79,373154,T301,A,0835A,,K,F,0,408,D1,, Y  Y,0800A,0930A,BLACK,,2005,,0,,,
4801700160,NY,PAS,9/20/22,36,SUBN,NISSA,V,0,,0,0,0,,,0942A,,BK,,0,1180,B,T,,,,BL,,2020,,0,,,
4851905646,NJ,PAS,7/15/23,36,SEDA,FORD,V,0,,0,0,0,,,0716A,,BK,,0,1180,B,T,,,,,,2014,,0,,,
2010276978,NJ,PAS,2/23/23,21,4DSD,INFIN,S,0,115,115,0,0,QW03,,1148A,0,Qns,F,0,408,d1,,   Y,1130A,0100P,WH,,0,,0,,,
1491725357,NY,PAS,6/10/23,40,SUBN,HONDA,P,20231130,72,72,72,975776,72,0,1026P,,K,F,0,408,E2,,BBBBBBB,ALL,ALL,BL,0,2011,-,0,,,
5602369508,NY,PAS,5/20/23,12,4DSD,TESLA,V,0,,0,0,0,,,1156A,,,,0,1111,C,T,,,,GY,,2018,,0,,,
9064120560,NY,PAS,7/11/23,21,4DSD,ME/BE,T,20240825,69,69,69,367334,T302,H,0948A,,K,F,0,408,D1,,  Y,0930A,1100A,BK,,2022,,0,,,
4822411151,NY,PAS,1/14/23,36,SUBN,BMW,V,0,,0,0,0,,,0842A,,BK,,0,1180,B,T,,,,WH,,2018,,0,,,
8982320600,NY,PAS,6/13/23,16,SUBN,LEXUS,T,20250105,71,71,71,376226,T302,G,0139P,,K,F,0,408,K2,, YYYYY,1000A,0400P,BK,,2010,,0,,,
9016518526,NY,COM,11/16/22,46,VAN,ME/BE,T,20231130,20,20,20,370301,T103,N,0157P,,NY,F,0,408,F1,,YYYYYYY,,,WH,,2012,,0,,,
4840714927,NY,PAS,5/13/23,36,SUBN,NISSA,V,0,,0,0,0,,,0736A,,BK,,0,1180,B,T,,,,GY,,2016,,0,,,
4808070315,PA,PAS,10/24/22,36,SDN,VOLKS,V,0,,0,0,0,,,1236P,,BK,,0,1180,B,T,,,,,,2021,,0,,,
9038585615,PA,PAS,3/5/23,17,4DSD,NISSA,T,20238888,14,14,14,368920,MTTF,F,0226P,,NY,F,0,408,C4,,YYYYYYY,,,PURPL,,0,,0,,,
4835107196,NY,PAS,4/9/23,36,4DSD,TOYOT,V,0,,0,0,0,,,0305A,,BK,,0,1180,B,T,,,,BK,,2017,,0,,,
4803829469,NY,PAS,10/2/22,36,SUBN,ME/BE,V,0,,0,0,0,,,0955A,,ST,,0,1180,B,T,,,,BK,,2019,,0,,,
4812323538,NY,PAS,11/13/22,36,4DSD,MAZDA,V,0,,0,0,0,,,0234P,,QN,,0,1180,B,T,,,,WH,,2021,,0,,,
8680332756,NJ,PAS,5/24/23,38,4DSD,HONDA,T,88888888,43,43,43,364863,T201,H,0844A,,BX,F,0,408,H1,, YYYYYY,0800A,0700P,GREY,,0,218485,0,,,
4025272374,NJ,PAS,7/18/22,5,CP,ME/BE,V,0,,0,0,0,,,0524P,,BK,,0,1111,C,T,,,,,,2012,,0,,,
4832780074,NY,PAS,3/25/23,36,SUBN,TOYOT,V,0,,0,0,0,,,1004P,,QN,,0,1180,B,T,,,,RD,,2017,,0,,,
4842436700,NY,PAS,5/21/23,36,4DSD,CHEVR,V,0,,0,0,0,,,0754P,,QN,,0,1180,B,T,,,,GY,,2022,,0,,,
4832340098,NY,PAS,3/19/23,36,SUBN,HYUND,V,0,,0,0,0,,,0542P,,BK,,0,1180,B,T,,,,RD,,2022,,0,,,
5126403126,NY,PAS,3/20/23,7,4DSD,NISSA,V,0,,0,0,0,,,0554A,,QN,,0,1111,D,T,,,,BK,,2008,,0,,,
9030299435,NY,COM,2/23/23,14,REFG,HIN,T,20231130,14,14,14,355120,T106,P,0141P,,NY,F,0,408,C,, YYYYYY,0700A,0700P,WH,,2017,,0,,,
8842036195,OR,PAS,11/22/22,47,REFG,FRUEH,T,20228888,14,14,14,359574,T106,H,1030A,,NY,F,0,408,L2,, YYYYYY,0700A,0700P,WHITE,,0,,0,,,
8841825352,NY,COM,12/20/22,38,PICK,FORD,T,20240731,112,112,112,359632,T402,F,0128P,,Q,I,0,408,H1,, YYYYYY,0900A,0700P,BK,,2022,403556,0,,,
5127660258,NY,PAS,5/21/23,7,4DSD,HONDA,V,0,,0,0,0,,,0247P,,QN,,0,1111,D,T,,,,BK,,2008,,0,,,
5125474990,PA,PAS,1/20/23,7,SW,ME/BE,V,0,,0,0,0,,,0941A,,BX,,0,1111,D,T,,,,,,2011,,0,,,
5126715732,NY,PAS,4/5/23,7,4DSD,HYUND,V,0,,0,0,0,,,0958P,,MN,,0,1111,D,T,,,,BK,,2020,,0,,,
1485769073,99,999,6/7/23,40,SUBN,ISUZU,P,0,120,120,120,972059,120,0,0215A,0215A,R,F,20230607,408,C4,,BBBBBBB,ALL,ALL,GOLD,0,0,-,0,,,
4814721948,NY,PAS,11/25/22,36,SUBN,KIA,V,0,,0,0,0,,,0458P,,QN,,0,1180,B,T,,,,BK,,2022,,0,,,
5122750555,CT,PAS,8/15/22,7,SD,TOYOT,V,0,,0,0,0,,,0547A,,BK,,0,1111,D,T,,,,,,2018,,0,,,
4024776538,NY,PAS,6/22/22,5,SUBN,TOYOT,V,0,,0,0,0,,,0437P,,MN,,0,1111,C,T,,,,BK,,2003,,0,,,
8965476045,NY,PAS,9/7/22,37,SUBN,NISSA,T,20230127,43,43,43,374621,T201,F,0408P,0358P,BX,F,0,408,H1,, YYYYYY,0800A,0700P,GY,,2017,219495,0,,,
4854750662,NY,PAS,7/30/23,36,SUBN,KIA,V,0,,0,0,0,,,1010A,,BK,,0,1180,B,T,,,,GY,,2020,,0,,,
4831276261,NY,PAS,3/14/23,36,SUBN,SUBAR,V,0,,0,0,0,,,0940P,,QN,,0,1180,B,T,,,,BL,,2019,,0,,,
5124861423,NJ,PAS,12/9/22,7,UT,HONDA,V,0,,0,0,0,,,0858P,,BK,,0,1111,D,T,,,,,,2021,,0,,,
5124446808,NY,PAS,11/18/22,7,SUBN,TOYOT,V,0,,0,0,0,,,0533P,,BK,,0,1111,D,T,,,,GY,,2011,,0,,,
9011129430,NY,COM,8/8/23,38,VAN,FORD,T,20240731,103,103,103,373132,T402,H,0204P,,Q,F,0,408,H1,, YYYYYY,0800A,0700P,WH,,2014,403154,0,,,
4857628284,CT,PAS,8/15/23,36,WG,NISSA,V,0,,0,0,0,,,0735A,,QN,,0,1180,B,T,,,,,,2021,,0,,,
9005251323,NY,PAS,9/8/22,21,SUBN,VOLVO,T,20221122,19,19,19,362283,T103,AA,0911A,,NY,F,0,408,D1,, Y  Y,0900A,1030A,GY,,2021,,0,,,
8805225400,NY,PAS,11/1/22,20,PICK,TOYOT,T,20231031,109,109,109,364024,T401,E,0815A,,Q,F,0,408,D,, YYYYY,0800A,0600P,WH,,2021,,0,,,
4826097281,NY,PAS,2/7/23,36,SUBN,HONDA,V,0,,0,0,0,,,0807A,,QN,,0,1180,B,T,,,,WH,,2022,,0,,,
4802017935,NY,PAS,9/24/22,36,4DSD,NISSA,V,0,,0,0,0,,,0707A,,BK,,0,1180,B,T,,,,GY,,2007,,0,,,
9041425718,NJ,PAS,3/21/23,53,DELV,HIN,T,20238888,1,1,1,356526,T105,F,1019A,,NY,O,0,408,F6,,YYYYYYY,,,WHITE,,0,,0,,,
4813198790,NY,OMT,11/21/22,36,SUBN,CHRYS,V,0,,0,0,0,,,1226P,,BK,,0,1180,B,T,,,,GY,,2021,,0,,,
9018356876,NY,PAS,11/16/22,20,SUBN,TOYOT,T,20231010,120,120,120,355668,T303,M,0728A,,R,F,0,408,D,, YYYYYY,0700A,0700P,BL,,2007,,0,,,
4845046209,OH,PAS,6/7/23,36,4S,CHRYS,V,0,,0,0,0,,,0108P,,QN,,0,1180,B,T,,,,GRAY,,2012,,0,,,
4854987327,NY,PAS,7/30/23,36,SUBN,BMW,V,0,,0,0,0,,,0605P,,BX,,0,1180,B,T,,,,WH,,2017,,0,,,
9058870327,NJ,PAS,6/8/23,14,DELV,FRUEH,T,88888888,17,17,17,351207,T106,O,0207P,,NY,F,0,408,C,, YYYYY,0700A,0700P,RED,,0,,0,,,
1462184509,NY,PAS,11/6/22,51,SUBN,MITSU,K,20230520,32,32,1,160619,1,0,1229P,,NY,F,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2017,-,0,,,
8821340983,NJ,PAS,9/6/22,69,VAN,FORD,T,20228888,13,13,13,367370,T102,K,1222P,,NY,F,0,408,H1,, YYYYY,0900A,0600P,WHITE,,0,107098,0,,,
8835393371,NY,PAS,1/9/23,37,SUBN,TOYOT,T,20230607,60,60,60,350416,T302,I,1236P,1229P,K,O,0,408,H1,, YYYYYY,0900A,0700P,GR,,0,308194,0,,,
4791912822,NY,PAS,8/12/22,36,4DSD,INFIN,V,0,,0,0,0,,,0824A,,QN,,0,1180,B,T,,,,BLGY,,2013,,0,,,
4807446290,NY,PAS,10/21/22,36,SUBN,JEEP,V,0,,0,0,0,,,1125A,,QN,,0,1180,B,T,,,,WH,,2017,,0,,,
9032964707,NY,PAS,2/13/23,38,SUBN,JAGUA,T,20240728,61,61,61,349483,T302,D,1017A,,K,O,0,408,H1,, YYYYYY,0800A,0700P,GY,,2020,323227,0,,,
4856420586,NY,COM,8/8/23,36,VAN,FORD,V,0,,0,0,0,,,0801A,,BK,,0,1180,B,T,,,,WH,,2019,,0,,,
